original_id,original_category,original_name,original_role,original_subtype,original_node_suggestion,original_priority,method_id,standard_name,aliases,category,role,product_form,mapping_status,merge_with_ids,node_ids,related_node_ids,algorithm_status,algorithm_evidence,node_status,kernel_ids,execution_status,parameter_status,report_status,ui_acceptance,action,batch,dependencies,next_step,clarifications,notes,review_date,source_revision
280,回归诊断/模型比较,BIC,Diagnostic,Model Comparison,Diagnostic Node,P0,diagnostic.bic,BIC,,回归诊断与比较,Diagnostic,结果指标/推断选项,有源码对应（范围见备注）,,,yssbi.statistics.logit.summary;yssbi.statistics.probit.summary;yssbi.statistics.var.lag_order,部分实现（模型内指标）,src-tauri/crates/yss-sci/src/regression/fit.rs:252;src-tauri/crates/yss-sci/src/ts/var/varsoc.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B2,已拟合模型及其推断统计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,部分模型已计算 BIC；不同样本/似然口径的模型比较需限制。,AIC/BIC 在部分模型中已计算；当前原生 OLS 报告没有这些字段。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
281,回归诊断/模型比较,似然比检验LR Test,Diagnostic,Model Comparison,Diagnostic Node,P0,diagnostic.lr,似然比检验LR Test,,回归诊断与比较,Diagnostic,估计后能力/节点,有源码对应（范围见备注）,,,yssbi.statistics.logit.summary;yssbi.statistics.probit.summary,部分实现（整体模型 LR）,src-tauri/crates/yss-sci/src/regression/discrete/logit.rs;src-tauri/crates/yss-sci/src/regression/discrete/probit.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B2,已拟合模型及其推断统计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,二元模型已有整体 LR 统计量，不代表任意嵌套模型 LR 服务已实现。,只定位二元模型内部 LR 统计量；通用模型对比仍需定义。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
282,回归诊断/模型比较,Wald检验,Diagnostic,Model Comparison,Diagnostic Node,P0,diagnostic.wald,Wald检验,,回归诊断与比较,Diagnostic,估计后能力/节点,有源码对应（范围见备注）,,,yssbi.statistics.ols.fit;yssbi.statistics.ols.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/stats/wald_test.rs;src-tauri/crates/yss-sci/src/stats/linear_hypothesis.rs;src-tauri/crates/yss-graph-execution/src/result/analysis.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,hypothesis 从结果请求到 SCI 可追溯,OLS hypothesisTest 章节及查询已提供（静态）,未执行,复用已有能力并补入口,B1,已拟合模型及其推断统计,按 OLS_SPEC.md 完成此项在首批中的范围，并使用现有证据核对输入、执行与报告。,,OLS 结果上的线性约束 t/Wald 已接查询；不等同所有非线性模型的 Wald 服务。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
283,回归诊断/模型比较,Score/LM检验,Diagnostic,Model Comparison,Diagnostic Node,P0,diagnostic.score_lm,Score/LM检验,,回归诊断与比较,Diagnostic,估计后能力/节点,有源码对应（范围见备注）,,,yssbi.statistics.iv.2sls.summary,部分实现（模型专用）,src-tauri/crates/yss-sci/src/regression/linear_model/iv2sls/fit.rs;src-tauri/crates/yss-sci/src/ts/serial_correlation.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B2,已拟合模型及其推断统计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,已有部分模型专用 LM/score 检验；不能泛化为任意模型的通用入口。,已有内生性 score 和 BG 等专用计算，不代表通用 Score/LM 节点。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
284,回归诊断/模型比较,嵌套模型比较,Diagnostic,Model Comparison,Diagnostic Node,P0,diagnostic.nested_comparison,嵌套模型比较,,回归诊断与比较,Diagnostic,估计后能力/节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B2,已拟合模型及其推断统计,明确嵌套模型比较的输入设计、参数、输出与参考实现后开发。,明确相同样本、嵌套约束和可用检验类型。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
285,估计后分析,边际效应Marginal Effects,Post-estimation,Prediction/Margins,Post-estimation Node,P0,postestimation.marginal_effects,边际效应Marginal Effects,,估计后分析,Post-estimation,估计后能力/节点,有源码对应（范围见备注）,,,yssbi.statistics.logit.summary;yssbi.statistics.probit.summary,前端相关计算（待后端化）,src/modules/results/internal/ui/info/shared/MarginsBlock.tsx,未发现对应内置节点,,无直接节点；已有能力范围见备注,前端 at() / 模式选择存在；需核对统计范围,Binary 报告组件存在；模型节点执行未接入,未执行,复用已有能力并补入口,B2,已拟合模型与预测设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,前端有边际效应计算；后续应迁入后端能力并补不确定性估计与适用范围。,computeMargins 位于前端；尚无 Rust 统一估计后入口。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
286,估计后分析,预测值/预测概率,Post-estimation,Prediction/Margins,Post-estimation Node,P0,postestimation.predict,预测值/预测概率,,估计后分析,Post-estimation,估计后能力/节点,有源码对应（范围见备注）,,yssbi.statistics.linear.predict;yssbi.statistics.logit.predict;yssbi.statistics.probit.predict,,部分实现（拟合值基础）,src-tauri/crates/yss-node-kernel/src/builtins/statistics.rs;src-tauri/crates/yss-sci/src/regression/fit.rs,定义存在,yssbi.statistics.linear.predict;yssbi.statistics.logit.predict;yssbi.statistics.probit.predict,未注册,需保存训练变量顺序及截距配置,拟合值可查看；预测节点结果待实现,未执行,补接/重构,B1,已拟合模型与预测设计,按 OLS_SPEC.md 完成此项在首批中的范围，并使用现有证据核对输入、执行与报告。,区分训练拟合值与新数据预测；首批仅定义 OLS 点预测。,训练拟合值存在；三个新数据预测节点均未注册，首批接通 OLS 点预测。,2026-09-16,working-tree@ed2f321106433943f2eb1e9c0212de9c37d335ad
287,估计后分析,调整后预测Adjusted Predictions,Post-estimation,Prediction/Margins,Post-estimation Node,P0,postestimation.adjusted_predictions,调整后预测Adjusted Predictions,,估计后分析,Post-estimation,估计后能力/节点,有源码对应（范围见备注）,,,,相关基础（非完整实现）,src-tauri/crates/yss-sci/src/stats/linear_hypothesis.rs;src/modules/results/internal/ui/info/shared/MarginsBlock.tsx,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,未定位专用生产查询,未执行,复用已有能力并补入口,B2,已拟合模型与预测设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,at() 解析与边际效应 UI 不等于调整后预测已实现。,只定位 at() 解析与边际效应组件；调整后预测的定义和后端计算待实现。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
288,缺失数据,缺失模式分析,Transform,Missing Data,Transform Node,P0,missing.pattern,缺失模式分析,,缺失数据,Diagnostic,分析节点,有源码对应（范围见备注）,,,yssbi.dataframe.filter.rows,相关基础（缺失计数）,src-tauri/crates/yss-datafusion/src/profile.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,列画像可参考；专用分析待实现,未执行,复用已有能力并补入口,B3,缺失策略、数据类型与样本追踪,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,列画像有缺失计数；异常识别、缺失模式联合分析和插补未定位直接实现。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
289,缺失数据,单次插补,Transform,Missing Data,Transform Node,P0,missing.single_imputation,单次插补,,缺失数据,Transform,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,缺失策略、数据类型与样本追踪,明确单次插补的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
290,缺失数据,多重插补MI,Transform,Missing Data,Transform Node,P0,missing.multiple_imputation,多重插补MI,,缺失数据,Transform,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,缺失策略、数据类型与样本追踪,明确多重插补MI的输入设计、参数、输出与参考实现后开发。,插补数据集、合并推断与随机种子必须一起定义。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
291,缺失数据,MICE链式方程多重插补,Transform,Missing Data,Transform Node,P0,missing.mice,MICE链式方程多重插补,,缺失数据,Transform,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,缺失策略、数据类型与样本追踪,明确MICE链式方程多重插补的输入设计、参数、输出与参考实现后开发。,MICE 是 MI 的具体算法，不能与通用 MI 入口直接视为同一实现。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
292,复杂抽样/Survey,抽样权重,Transform,Weight/Design,Transform Node,P0,survey.weights,抽样权重,,复杂抽样,Transform,分析设计对象,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,明确产品形态后复用/新增,B5,权重类型、分层、PSU及方差估计,明确抽样权重的输入设计、参数、输出与参考实现后开发。,抽样权重与 WLS 精度权重、IPW 分别定义。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
293,复杂抽样/Survey,分层抽样分析,Estimator,Survey Estimator,Analysis Node,P1,survey.stratified,分层抽样分析,,复杂抽样,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,权重类型、分层、PSU及方差估计,明确分层抽样分析的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
294,复杂抽样/Survey,整群抽样分析,Estimator,Survey Estimator,Analysis Node,P1,survey.clustered,整群抽样分析,,复杂抽样,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,权重类型、分层、PSU及方差估计,明确整群抽样分析的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
295,复杂抽样/Survey,复杂抽样均值/比例,Estimator,Survey Estimator,Analysis Node,P1,survey.mean_proportion,复杂抽样均值/比例,,复杂抽样,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,权重类型、分层、PSU及方差估计,明确复杂抽样均值/比例的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
296,复杂抽样/Survey,Survey线性回归,Estimator,Survey Estimator,Analysis Node,P1,survey.linear_regression,Survey线性回归,,复杂抽样,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,权重类型、分层、PSU及方差估计,明确Survey线性回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
297,复杂抽样/Survey,Survey Logistic回归,Estimator,Survey Estimator,Analysis Node,P1,survey.logistic,Survey Logistic回归,,复杂抽样,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,权重类型、分层、PSU及方差估计,明确Survey Logistic回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
298,复杂抽样/Survey,Survey Poisson回归,Estimator,Survey Estimator,Analysis Node,P1,survey.poisson,Survey Poisson回归,,复杂抽样,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,权重类型、分层、PSU及方差估计,明确Survey Poisson回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
299,计量经济/因果推断,固定效应FE,Estimator,Econometric/Causal Estimator,Model Node,P1,econometrics.panel.fe,固定效应FE,,计量经济与因果推断,Estimator,独立节点,有源码对应（范围见备注）,,,yssbi.statistics.panel.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/panel/fe.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B4,实体/时间/处理/工具变量设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,已有模型算法；面板目录只有方法族入口，对应配置和输出需逐项接入。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
300,计量经济/因果推断,随机效应RE,Estimator,Econometric/Causal Estimator,Model Node,P1,econometrics.panel.re,随机效应RE,,计量经济与因果推断,Estimator,独立节点,有源码对应（范围见备注）,,,yssbi.statistics.panel.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/panel/re.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B4,实体/时间/处理/工具变量设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,已有模型算法；面板目录只有方法族入口，对应配置和输出需逐项接入。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
301,计量经济/因果推断,Hausman检验,Test,Assumption/Specification Test,Test Node,P1,diagnostic.hausman,Hausman检验,,计量经济与因果推断,Test,独立节点,有源码对应（范围见备注）,,,yssbi.statistics.panel.summary;yssbi.statistics.iv.2sls.summary,相关实现（IV 版本/面板字段）,src-tauri/crates/yss-sci/src/regression/linear_model/iv2sls/fit.rs;src-tauri/crates/yss-sci/src/regression/panel/mod.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B4,实体/时间/处理/工具变量设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,已定位 IV Hausman 计算和面板协方差字段，未定位独立面板 FE/RE Hausman 执行入口。,IV Hausman 已有计算；未定位面板 FE/RE Hausman 的独立生产入口。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
302,计量经济/因果推断,第一差分模型,Estimator,Econometric/Causal Estimator,Model Node,P1,econometrics.panel.fd,第一差分模型,,计量经济与因果推断,Estimator,独立节点,有源码对应（范围见备注）,,,yssbi.statistics.panel.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/panel/fd.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B4,实体/时间/处理/工具变量设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,已有模型算法；面板目录只有方法族入口，对应配置和输出需逐项接入。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
303,计量经济/因果推断,组间估计Between Estimator,Estimator,Econometric/Causal Estimator,Model Node,P1,econometrics.panel.between,组间估计Between Estimator,,计量经济与因果推断,Estimator,独立节点,有源码对应（范围见备注）,,,yssbi.statistics.panel.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/panel/re/be.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B4,实体/时间/处理/工具变量设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,已有模型算法；面板目录只有方法族入口，对应配置和输出需逐项接入。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
304,计量经济/因果推断,Cluster-Robust标准误,Estimator,Econometric/Causal Estimator,Model Node,P1,inference.cluster_robust,Cluster-Robust标准误,,计量经济与因果推断,Post-estimation,推断配置,有源码对应（范围见备注）,,,yssbi.statistics.ols.fit;yssbi.statistics.ols.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/covariance.rs:527;src-tauri/crates/yss-sci-contract/src/regression.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,缺聚类列及对应配置,尚未接到 OLS 节点,未执行,复用已有能力并补入口,B4,实体/时间/处理/工具变量设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,SCI 有 Cluster 协方差实现，OLS 节点尚无聚类列输入。,SCI 与 OlsOptions 有 Cluster；OLS 节点没有聚类列输入。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
305,计量经济/因果推断,面板单位根检验,Test,Hypothesis Test,Test Node,P1,econometrics.panel.unit_root,面板单位根检验,,计量经济与因果推断,Test,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,实体/时间/处理/工具变量设计,明确面板单位根检验的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
306,计量经济/因果推断,面板协整检验,Test,Assumption/Specification Test,Test Node,P1,econometrics.panel.cointegration,面板协整检验,,计量经济与因果推断,Test,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,实体/时间/处理/工具变量设计,明确面板协整检验的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
307,计量经济/因果推断,IPW/IPTW逆概率加权,Estimator,Econometric/Causal Estimator,Model Node,P1,causal.ipw,IPW/IPTW逆概率加权,,计量经济与因果推断,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,实体/时间/处理/工具变量设计,明确IPW/IPTW逆概率加权的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
308,计量经济/因果推断,回归调整RA,Estimator,Econometric/Causal Estimator,Model Node,P1,causal.regression_adjustment,回归调整RA,,计量经济与因果推断,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,实体/时间/处理/工具变量设计,明确回归调整RA的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
309,计量经济/因果推断,AIPW双重稳健估计,Estimator,Econometric/Causal Estimator,Model Node,P1,causal.aipw,AIPW双重稳健估计,,计量经济与因果推断,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,实体/时间/处理/工具变量设计,明确AIPW双重稳健估计的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
310,计量经济/因果推断,ATE,Estimator,Econometric/Causal Estimator,Model Node,P1,causal.ate,ATE,,计量经济与因果推断,Post-estimation,结果指标/推断选项,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,明确产品形态后复用/新增,B4,实体/时间/处理/工具变量设计,明确ATE的输入设计、参数、输出与参考实现后开发。,ATE 是目标效应量，需由具体识别与估计方法产生。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
311,计量经济/因果推断,ATT/ATET,Estimator,Econometric/Causal Estimator,Model Node,P1,causal.att,ATT/ATET,,计量经济与因果推断,Post-estimation,结果指标/推断选项,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,明确产品形态后复用/新增,B4,实体/时间/处理/工具变量设计,明确ATT/ATET的输入设计、参数、输出与参考实现后开发。,ATT/ATET 是目标效应量，需由具体识别与估计方法产生。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
312,计量经济/因果推断,Event Study事件研究,Estimator,Econometric/Causal Estimator,Model Node,P1,causal.event_study,Event Study事件研究,,计量经济与因果推断,Estimator,独立节点,有源码对应（范围见备注）,,yssbi.statistics.panel.did.twfe,,部分实现（TWFE 及相关分析）,src-tauri/crates/yss-sci/src/regression/panel/fe.rs;src-tauri/crates/yss-sci/src/regression/panel/did.rs;src-tauri/crates/yss-sci-runtime/src/panel/did.rs,定义存在,yssbi.statistics.panel.did.twfe,未注册,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,补接/重构,B4,实体/时间/处理/工具变量设计,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,仅已定位 TWFE 内事件研究计算；其他事件研究估计方式另行核对。,仅定位 TWFE/事件研究和随机化推断相关实现；其他 DID/事件研究方法未作覆盖声明。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
313,计量经济/因果推断,Synthetic Control合成控制,Estimator,Econometric/Causal Estimator,Model Node,P1,causal.synthetic_control,Synthetic Control合成控制,,计量经济与因果推断,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,实体/时间/处理/工具变量设计,明确Synthetic Control合成控制的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
314,生存分析,Log-rank检验,Test,Hypothesis Test,Test Node,P1,survival.logrank,Log-rank检验,,生存分析,Test,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确Log-rank检验的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
315,生存分析,Nelson–Aalen累积风险,Estimator,Survival Model,Model Node,P1,survival.nelson_aalen,Nelson–Aalen累积风险,,生存分析,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确Nelson–Aalen累积风险的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
316,生存分析,指数分布生存模型,Estimator,Survival Model,Model Node,P1,survival.exponential,指数分布生存模型,,生存分析,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确指数分布生存模型的输入设计、参数、输出与参考实现后开发。,,概率分布采样节点不等同对应检验、回归或生存模型；本轮未定位直接实现。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
317,生存分析,Weibull生存模型,Estimator,Survival Model,Model Node,P1,survival.weibull,Weibull生存模型,,生存分析,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确Weibull生存模型的输入设计、参数、输出与参考实现后开发。,,概率分布采样节点不等同对应检验、回归或生存模型；本轮未定位直接实现。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
318,生存分析,Lognormal生存模型,Estimator,Survival Model,Model Node,P1,survival.lognormal,Lognormal生存模型,,生存分析,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确Lognormal生存模型的输入设计、参数、输出与参考实现后开发。,,概率分布采样节点不等同对应检验、回归或生存模型；本轮未定位直接实现。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
319,生存分析,Log-logistic生存模型,Estimator,Survival Model,Model Node,P1,survival.loglogistic,Log-logistic生存模型,,生存分析,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确Log-logistic生存模型的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
320,生存分析,AFT加速失效时间模型,Estimator,Survival Model,Model Node,P1,survival.aft,AFT加速失效时间模型,,生存分析,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确AFT加速失效时间模型的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
